species,p_value_original,f_statistic_original,p_value_kw,kw_statistic,effect_size_original,n_samples_original,r_squared,p_adjusted_original,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf,significant_original,f_statistic_balanced,p_value_balanced,effect_size_balanced,n_samples_balanced,p_adjusted_balanced,significant_balanced,log_p_original,log_p_balanced
s__Roseburia_inulinivorans,2.1519766577121807e-07,12.228601254123936,3.7364792358529966e-07,32.69410110991155,4.674391990599171,209,0.1517913058660314,3.370637472162449e-07,True,4.64601694458037e-07,True,6.66716244373138,6.472287955371639,0.0001220170764922,True,True,3.847955613697914,0.015709432969128915,3.947296470097695,48,0.025020360936786785,True,6.66716244373138,1.803839490505709
s__Bacteroides_thetaiotaomicron,2.240854302845259e-07,12.195960927486013,0.7118561866875264,1.3730829539999791,2.683145823158785,209,0.151447507884343,3.500177382130198e-07,True,0.7194696218392647,False,6.649586379755581,6.455909945898787,0.0001270564389713,True,True,1.0979569076067486,0.3600871096882511,2.524054573763175,48,0.38162503026773525,False,6.649586379755581,0.4435924251198636
s__GGB67335_SGB91088,2.309215040976843e-07,12.17173163961681,3.501421294611788e-23,107.65828090646532,4.882908695618104,209,0.1511921224298933,3.597046506137006e-07,True,2.647074498726512e-22,True,6.636535622405014,6.444053947161164,0.0001309324928233,True,True,6.651107352201784,0.0008404814856495985,6.470641132295898,48,0.002677264058220912,True,6.636535622405014,3.075471848873857
s__GGB73686_SGB62915,3.003418806961107e-07,11.960062933179906,3.897726050377363e-13,60.835111204341686,5.976713191497348,209,0.1489545029765779,4.665584831635473e-07,True,7.083367533858864e-13,True,6.522384104074669,6.331093909638236,0.0001702938463546,True,True,5.196371182741271,0.0036868544184900974,6.212571631090729,48,0.007863431037557512,True,6.522384104074669,2.433344010887151
s__GGB61048_SGB83097,3.241136987451669e-07,11.898807004361965,3.414718415788226e-22,103.06041794840232,4.557795291350847,209,0.1483047436386483,5.021105660888241e-07,True,2.251331792734796e-21,True,6.489302613016821,6.299200639518325,0.0001837724671885,True,True,6.0791170045735905,0.0014876135469717817,3.3448023825769853,48,0.004325522467348719,True,6.489302613016821,2.827509875386806
s__GGB4567_SGB6308,3.319216530744673e-07,11.879672027039463,5.0321289440397325e-08,36.8162988826077,4.933016610531183,209,0.1481015699844144,5.128053877199535e-07,True,6.60466923905215e-08,True,6.47896441525027,6.290047420609453,0.0001881995772932,True,True,3.9192477153803527,0.014523051577574105,3.730478144566266,48,0.023460314086850478,True,6.47896441525027,1.8379421202710633
s__Odoribacter_splanchnicus,3.634182212936707e-07,11.806834509094369,3.752727908525026e-07,32.68516463891724,4.26135137267429,209,0.1473272994924226,5.599405746562806e-07,True,4.6560103372728443e-07,True,6.439593301549428,6.251858061330039,0.0002060581314735,True,True,4.0819098267286025,0.01215021497535712,3.761548125409744,48,0.020382165358069488,True,6.439593301549428,1.9154160379681053
s__Ruminococcus_torques,4.112417553691685e-07,11.707593630226036,5.4056512987227854e-08,36.66929622906791,5.228627934546779,209,0.1462700904945316,6.302964998161519e-07,True,7.078531839205126e-08,True,6.385902795749732,6.200455104606499,0.0002331740752943,True,True,4.291227251862336,0.009673503297538967,4.930761412521573,48,0.01719396981098619,True,6.385902795749732,2.01441621596307
s__Kaistella_chaponensis,4.1130459423628966e-07,11.70747104059621,1.1855591149184991e-14,67.92763271220089,3.6893835170116223,209,0.146268782931041,6.302964998161519e-07,True,2.4444073387592332e-14,True,6.385836439432411,6.200455104606499,0.0002332097049319,True,True,4.744166954383827,0.00594396905210746,3.4525526663196207,48,0.011385913691030168,True,6.385836439432411,2.2259234604409444
s__GGB4599_SGB6362,4.1903957572064273e-07,11.692523633179563,3.663050820506111e-05,23.20317326903904,3.893070421278422,209,0.1461093211169528,6.404189742145672e-07,True,4.1958582125797273e-05,True,6.377744958643635,6.193535809365774,0.0002375954394336,True,True,5.862094462343285,0.001853917142562438,4.721903018407082,48,0.0051401909516343835,True,6.377744958643635,2.731909679755727
s__Erythrobacter_ramosus,4.3606857205704525e-07,11.66057346919583,5.939173880036428e-10,45.90579609630581,6.01263502252467,209,0.145768270800685,6.646529041837221e-07,True,8.634645102514502e-10,True,6.360445212281033,6.177405093270024,0.0002472508803563,True,True,5.172355433015363,0.003780746268768137,5.867061123390697,48,0.007863431037557512,True,6.360445212281032,2.422422467776698
s__GGB45669_SGB63385,4.375752931857866e-07,11.657807360728984,2.9569409925414416e-17,80.07549430680916,4.313324451459813,209,0.1457387313092079,6.651613706068122e-07,True,9.622087998660548e-17,True,6.358947207552133,6.177072980467915,0.0002481051912363,True,True,5.975592295678265,0.0016519175331414114,4.2563730598878315,48,0.004659886772592936,True,6.358947207552133,2.7820116372793073
s__Candidatus_Cibionibacter_quicibialis,4.59015597892553e-07,11.619454460827107,0.0194589039444841,9.897378423387476,4.499441969678953,209,0.1453289470123486,6.940315840135401e-07,True,0.0207390949934633,True,6.338172556372176,6.158620765206988,0.000260261844005,True,True,1.1107863275195977,0.3549262386179202,2.8573947295229805,48,0.3768598825774546,False,6.338172556372176,0.449861893394713
s__Bacteroides_cellulosilyticus,4.5896714593655126e-07,11.619539080315038,0.1860324557406874,4.812761157574347,2.580141623731812,209,0.1453298515680536,6.940315840135401e-07,True,0.1931875501922523,False,6.338218401280025,6.158620765206988,0.000260234371746,True,True,1.3618707441511768,0.2668523521556438,2.3039361501826057,48,0.293227293938469,False,6.338218401280025,0.5737289647782706
s__Erysipelatoclostridium_ramosum,5.551836613334638e-07,11.46709515763749,1.0818341994184295e-10,49.38172026375123,5.108809575138212,209,0.1436971627155481,8.372051488725372e-07,True,1.6357333095206654e-10,True,6.255563323347743,6.077168109382497,0.000314789135976,True,True,4.216085659750194,0.010496212959595167,4.0625244429549285,48,0.018255683276351103,True,6.255563323347743,1.9789673663984075
s__GGB73886_SGB39359,6.451256060519292e-07,11.3469975814884,7.113747406382454e-14,64.29056795330183,3.81384288991166,209,0.1424065067402686,9.702552218340684e-07,True,1.3580790503093778e-13,True,6.19035571993147,6.013114011244357,0.0003657862186314,True,True,3.6731661991165296,0.019060971248494037,3.206369750349869,48,0.028827820718831894,True,6.19035571993147,1.7198549737336442
s__Lelliottia_amnigena,6.74363733319047e-07,11.311571680145512,1.0033790560661672e-12,58.91289630207142,4.078454426649678,209,0.1420250507955428,1.0115455999785707e-06,True,1.7613496123514449e-12,True,6.171105793725736,5.995014534670054,0.0003823642367918,True,True,2.598466882422576,0.06415355212161514,3.4539459688555167,48,0.08003251002067195,False,6.171105793725736,1.1927792921478568
s__Flavobacterium_celericrescens,7.917070589399921e-07,11.183463026496057,1.3404501645729793e-11,53.63782918516574,4.21922280551378,209,0.1406427766014196,1.1844271831635238e-06,True,2.1469922127482463e-11,True,6.10143548282962,5.926491633904786,0.0004488979024189,True,True,4.758633093484819,0.005853061427159959,4.838927589624971,48,0.011249782471863378,True,6.10143548282962,2.2326169179947173
s__Oscillospiraceae_bacterium_CLA_AA_H250,9.303345496207924e-07,11.05477861982044,1.3258957845341394e-08,39.55199303744663,5.242027908938463,209,0.1392497988407101,1.388157077986814e-06,True,1.811525083929776e-08,True,6.03136085044896,5.857561388172864,0.0005274996896349,True,True,4.939383078981973,0.004831406993782085,4.431502797763683,48,0.00951183251900848,True,6.03136085044896,2.3159263763597515
s__Alistipes_shahii,1.034362872796797e-06,10.970333676314157,1.171052867027968e-07,35.081219546668514,4.516101810845171,209,0.1383332459894897,1.5393274248708231e-06,True,1.4988419313879408e-07,True,5.98532707632261,5.812668993105324,0.0005864837488757,True,True,4.143251246165441,0.01136292252496765,3.6554237521646655,48,0.01946458329805637,True,5.98532707632261,1.9445099544322257
s__Pseudomonas_fluorescens,1.0875084500601528e-06,10.930442404061692,2.134554890238145e-07,33.84660033750741,5.0451560985756325,209,0.1378995928767614,1.614181390534311e-06,True,2.69552922664817e-07,True,5.96356735984437,5.792047663863172,0.0006166172911841,True,True,4.906204152425819,0.005004045526942231,6.262394631173729,48,0.009817625653205,True,5.96356735984437,2.3006787477376416
s__Phascolarctobacterium_faecium,1.0988964150461207e-06,10.92215052438226,0.3234329609555747,3.479482321022178,3.309120318773041,209,0.1378093980725721,1.6268257632667114e-06,True,0.333429979748747,False,5.959043243421896,5.788658958497613,0.0006230742673311,True,True,1.4168881523179184,0.25055437685249227,3.1923161809514657,48,0.2774693978034436,False,5.959043243421896,0.6010980063069253
s__GGB3433_SGB4573,1.1058751637026355e-06,10.917111809602051,5.685644483171496e-08,36.565608784762446,4.945568644738626,209,0.1377545803044012,1.6328937964046732e-06,True,7.41094349875457e-08,True,5.956293895431892,5.787042060906516,0.0006270312178193,True,True,7.272929161199045,0.00045857034911727783,6.036834572241469,48,0.001780886218832168,True,5.956293895431892,3.3385940299180237
s__Bifidobacterium_longum,1.166354317393966e-06,10.87474196850506,0.0484127260930878,7.886677590821042,3.9377010708333295,209,0.1372933495362015,1.7177218128892952e-06,True,0.0508333623977422,False,5.933169498707381,5.765047169322975,0.0006613228979623,True,True,1.6815979981503235,0.1847376393269761,3.4767145482792587,48,0.20949248299679088,False,5.933169498707381,0.7334446103170247
s__GGB23787_SGB63754,1.2226623644714852e-06,10.837239660560344,7.326947787223462e-18,82.89969744131076,3.8403785365595966,209,0.1368846940314076,1.795983317759928e-06,True,2.580359872891741e-17,True,5.912693455875644,5.745697701654493,0.0006932495606553,True,True,5.859699452991321,0.0018584464639947948,4.549113345247119,48,0.0051401909516343835,True,5.912693455875644,2.7308499450479573
s__GGB41806_SGB58900,1.241315234810719e-06,10.825199414183558,6.829560482951685e-21,97.00958718286014,3.7130358736670255,209,0.1367534116468718,1.8186711579784956e-06,True,3.653170560220383e-20,True,5.906117914428995,5.740245820555,0.0007038257381376,True,True,6.252517144959593,0.0012494246951673036,4.1489265057437095,48,0.003768211713616283,True,5.906117914428995,2.903289914374551
s__GGB67134_SGB90850,1.2551514060940024e-06,10.816385531042444,1.0351724634570566e-12,58.84946450072356,6.446749257691457,209,0.136657283010398,1.834203214575514e-06,True,1.811551811049849e-12,True,5.9013038830554025,5.736552549756703,0.0007116708472552,True,True,5.107645595834047,0.0040462983531011016,6.301175358557485,48,0.00810689458024143,True,5.9013038830554025,2.3929420977569285
s__Flavobacterium_sasangense,1.2924695741333315e-06,10.793092862365704,0.0029128206961772,13.994374026890624,2.745203208665821,209,0.1364031383860523,1.8838823869758327e-06,True,0.0031699987230949,True,5.888579671786463,5.724946214219264,0.0007328302485335,True,True,3.396893493000833,0.025938701252914483,3.41847828671934,48,0.03695287339297113,True,5.888579671786463,1.586051772770561
s__Azospira_oryzae,1.3023185417659283e-06,10.7870585238163,0.1841950319255048,4.83615986367918,2.916984060977075,209,0.1363372737497578,1.8933708030289264e-06,True,0.1916304277096536,False,5.885282776128037,5.722764324261629,0.0007384146131812,True,True,1.7591615721468552,0.16890657333969608,2.341207461373319,48,0.19192390197115766,False,5.885282776128037,0.7723534486551163
s__GGB15867_SGB24119,1.3114053538894813e-06,10.781531807389907,2.5142842403734264e-19,89.72131284026965,2.5685361271399576,209,0.1362769409795817,1.8968541725901429e-06,True,1.07187907089604e-18,True,5.882263047633121,5.721966055760672,0.0007435668356553,True,True,3.3009457236430158,0.028887530107109864,2.4450574282014643,48,0.04084595902925509,True,5.882263047633121,1.5392895888829816
s__GGB45699_SGB63416,1.3093822286069233e-06,10.782758950653218,2.5142842403734264e-19,89.72131284026965,2.5685361271399576,209,0.1362903378992558,1.8968541725901429e-06,True,1.07187907089604e-18,True,5.882933557770464,5.721966055760672,0.0007424197236201,True,True,3.2566431818712442,0.03036348616607692,2.4450574282014643,48,0.04219631533373925,True,5.882933557770464,1.5176483666444407
s__Pseudomonas_veronii,1.3845420192204506e-06,10.738405926503733,9.225968689023884e-11,49.70646682109855,4.149476957985504,209,0.1358058647377963,1.997545355974543e-06,True,1.4100065354923292e-10,True,5.858693859392109,5.699503350874629,0.0007850353248979,True,True,2.294607027372122,0.09098289640265853,3.414611989916491,48,0.110465315332564,False,5.858693859392109,1.041040241701826
s__GGB24641_SGB36504,1.551415699234682e-06,10.648036029023489,2.5142842403734264e-19,89.72131284026965,2.5685361271399576,209,0.134817060212917,2.232621069710824e-06,True,1.07187907089604e-18,True,5.809271818115184,5.651184981047851,0.000879652701466,True,True,3.238668021132414,0.03098425455045493,2.4450574282014643,48,0.04295372207850353,True,5.8092718181151835,1.5088589480706494
s__GGB46509_SGB64370,1.5789118332715476e-06,10.634092136718596,4.1103104656577693e-19,88.72739407473675,4.2595928882216665,209,0.134664288134245,2.266437998645488e-06,True,1.6895055745165938e-18,True,5.801642120398738,5.644656157132292,0.0008952430094649,True,True,2.8462288485047593,0.04833224305005063,4.105675839789715,48,0.06256708175657238,False,5.801642120398738,1.3157630492299432
s__Ruthenibacterium_lactatiformans,1.606152374152574e-06,10.620517148589464,2.5408853582706564e-09,42.934657489515565,4.95110672432795,209,0.1345155060046267,2.299718172082095e-06,True,3.574893295631421e-09,True,5.794213255997216,5.638325383029821,0.0009106883961445,True,True,4.109250072170181,0.0117925660035165,4.167687224351361,48,0.019971932400458976,True,5.7942132559972155,1.9283916843099236
s__Flavobacterium_collinsii,1.6869063568831575e-06,10.581597477867668,1.2044438032182265e-17,81.89368612910448,2.5685361271399576,209,0.1340886619185345,2.4092592049187667e-06,True,4.113973713402015e-17,True,5.772909025186623,5.618116473056832,0.0009564759043527,True,True,5.211308581889701,0.0036296796185964586,2.4450574282014643,48,0.007863431037557512,True,5.772909025186623,2.440131707199761
s__GGB42856_SGB80180,1.8393043539647044e-06,10.513012875247236,1.2393009415738464e-15,72.50760065651362,2.990862938838585,209,0.1333354477509466,2.6203154992411746e-06,True,2.744857944813949e-15,True,5.735346401098622,5.581646414279403,0.0010428855686979,True,True,6.048599064466331,0.0015342021779665858,4.039868711562262,48,0.004432588649464522,True,5.735346401098622,2.8141174050614075
s__Acinetobacter_sp_WCHAc010034,1.863310206625064e-06,10.502734384829113,0.0002248834825662,19.410117098283944,3.399686749203476,209,0.1332224537425714,2.647861872572459e-06,True,0.000250017518853,True,5.729714837100207,5.577104673894048,0.0010564968871564,True,True,2.604781000338123,0.06369090584912183,3.523165448141969,48,0.07971908083102004,False,5.7297148371002065,1.1959225742815955
s__GGB46194_SGB63962,1.87239652264652e-06,10.498878713316602,1.9666122523350666e-18,85.56106465428098,2.5685361271399576,209,0.1331800597844923,2.6541220708514425e-06,True,7.521388892075898e-18,True,5.727602174101331,5.576079106536386,0.0010616488283405,True,True,3.2598098672163904,0.030255457484469134,2.4450574282014643,48,0.04215106924996059,True,5.727602174101331,1.5191962758342346
s__Ruminococcus_bicirculans,1.984583260832947e-06,10.452768938775364,3.2330050639723667e-10,47.147726732112446,5.400905963303432,209,0.1326727511239729,2.8061314436216484e-06,True,4.761334730577487e-10,True,5.702330676065571,5.551891989792847,0.0011252587088922,True,True,4.257384625480116,0.010035448783136993,3.6691347306237794,48,0.017616406997023763,True,5.702330676065571,1.998463201185278
s__Flavobacterium_cheniae,2.1085681651152016e-06,10.40477157090355,3.790353856267002e-11,51.52009036776892,4.232335041350789,209,0.1321440436439013,2.97402524781174e-06,True,5.936824962716549e-11,True,5.67601235468949,5.526655348881054,0.0011955581496203,True,True,5.472080926691317,0.0027671169698268755,4.254354070637887,48,0.006942280185362117,True,5.67601235468949,2.557972482248037
s__Thermomonas_beijingensis,2.3144374543110978e-06,10.331032146867662,4.800692894284412e-21,97.72175589521684,3.417938477944911,209,0.1313305215621151,3.256292894775167e-06,True,2.5923741629135823e-20,True,5.635554551158805,5.487276538407008,0.0013122860365943,True,True,5.647403323290106,0.002309388314510442,3.590879357832999,48,0.006118799880034676,True,5.635554551158805,2.6365030360434045
